title,url
Zone of Death,https://en.wikipedia.org/wiki/Zone_of_Death_(Yellowstone)
Yellowstone National Park,https://en.wikipedia.org/wiki/Yellowstone_National_Park
American Samoa,https://en.wikipedia.org/wiki/American_Samoa
Fono,https://en.wikipedia.org/wiki/American_Samoa_Fono
Baldwin Street,https://en.wikipedia.org/wiki/Baldwin_Street
Dunedin,https://en.wikipedia.org/wiki/Dunedin
New Zealand,https://en.wikipedia.org/wiki/New_Zealand
Ball's Pyramid,https://en.wikipedia.org/wiki/Ball%27s_Pyramid
Banjawarn Station,https://en.wikipedia.org/wiki/Banjawarn_Station
a Japanese apocalypse cult,https://en.wikipedia.org/wiki/Aum_Shinrikyo
Bayswater Subway,https://en.wikipedia.org/wiki/Bayswater_Subway
Perth,https://en.wikipedia.org/wiki/Perth
Burning Mountain,https://en.wikipedia.org/wiki/Burning_Mountain
Cardrona Bra Fence,https://en.wikipedia.org/wiki/Cardrona_Bra_Fence
Coober Pedy,https://en.wikipedia.org/wiki/Coober_Pedy
Concrete bus shelters in Canberra,https://en.wikipedia.org/wiki/Concrete_bus_shelters_in_Canberra
brutalist,https://en.wikipedia.org/wiki/Brutalist_architecture
Egmont National Park,https://en.wikipedia.org/wiki/Egmont_National_Park
Horizontal Falls,https://en.wikipedia.org/wiki/Horizontal_Falls
Hunga Tonga,https://en.wikipedia.org/wiki/Hunga_Tonga
Jellyfish Lake,https://en.wikipedia.org/wiki/Jellyfish_Lake
Jervis Bay Territory,https://en.wikipedia.org/wiki/Jervis_Bay_Territory
ACT,https://en.wikipedia.org/wiki/Australian_Capital_Territory
ACT,https://en.wikipedia.org/wiki/Australian_Capital_Territory
"Kalawao County, Hawaii","https://en.wikipedia.org/wiki/Kalawao_County,_Hawaii"
"Loving County, Texas","https://en.wikipedia.org/wiki/Loving_County,_Texas"
Molokai,https://en.wikipedia.org/wiki/Molokai
Kingman Reef,https://en.wikipedia.org/wiki/Kingman_Reef
Macquarie Island,https://en.wikipedia.org/wiki/Macquarie_Island
Montague Street Bridge,https://en.wikipedia.org/wiki/Montague_Street_Bridge
Melbourne,https://en.wikipedia.org/wiki/Melbourne
government,https://en.wikipedia.org/wiki/Victoria_State_Government
Mount Wycheproof,https://en.wikipedia.org/wiki/Mount_Wycheproof
Murray Valley Highway,https://en.wikipedia.org/wiki/Murray_Valley_Highway
Nelson–Blenheim notional railway,https://en.wikipedia.org/wiki/Nelson%E2%80%93Blenheim_notional_railway
New Zealand State Highway 78,https://en.wikipedia.org/wiki/State_Highway_78_(New_Zealand)
Timaru,https://en.wikipedia.org/wiki/Timaru
Palmyra Atoll,https://en.wikipedia.org/wiki/Palmyra_Atoll
United States,https://en.wikipedia.org/wiki/United_States
Constitution,https://en.wikipedia.org/wiki/Constitution_of_the_United_States
Pitcairn Islands,https://en.wikipedia.org/wiki/Pitcairn_Islands
British Overseas Territory,https://en.wikipedia.org/wiki/British_Overseas_Territories
Seventh-day Adventist,https://en.wikipedia.org/wiki/Seventh-day_Adventist
HMS Bounty,https://en.wikipedia.org/wiki/HMS_Bounty
Norfolk Island,https://en.wikipedia.org/wiki/Norfolk_Island
Pink Lake,https://en.wikipedia.org/wiki/Pink_Lake_(Western_Australia)
Princes Freeway (east),https://en.wikipedia.org/wiki/Princes_Freeway
Sandy Island,"https://en.wikipedia.org/wiki/Sandy_Island,_New_Caledonia"
That Wanaka Tree,https://en.wikipedia.org/wiki/That_Wanaka_Tree
hashtag,https://en.wikipedia.org/wiki/Hashtag
Instagram,https://en.wikipedia.org/wiki/Instagram
Taumata,https://en.wikipedia.org/wiki/Taumatawhakatangi%C2%ADhangakoauauotamatea%C2%ADturipukakapikimaunga%C2%ADhoronukupokaiwhen%C2%ADuakitanatahu
the longest place name,https://en.wikipedia.org/wiki/List_of_long_place_names
Te Urewera,https://en.wikipedia.org/wiki/Te_Urewera
Whanganui River,https://en.wikipedia.org/wiki/Whanganui_River
Wedding Cake Rock,https://en.wikipedia.org/wiki/Wedding_Cake_Rock
Whangamōmona,https://en.wikipedia.org/wiki/Whangam%C5%8Dmona
"Americana, São Paulo","https://en.wikipedia.org/wiki/Americana,_S%C3%A3o_Paulo"
Confederate,https://en.wikipedia.org/wiki/Confederate_States_of_America
American Civil War,https://en.wikipedia.org/wiki/American_Civil_War
Darién Gap,https://en.wikipedia.org/wiki/Dari%C3%A9n_Gap
Devil's Island,https://en.wikipedia.org/wiki/Devil%27s_Island
penal colony,https://en.wikipedia.org/wiki/Penal_colony
French Guiana,https://en.wikipedia.org/wiki/French_Guiana
Fordlândia,https://en.wikipedia.org/wiki/Fordl%C3%A2ndia
The man himself,https://en.wikipedia.org/wiki/Henry_Ford
Hacienda Nápoles,https://en.wikipedia.org/wiki/Hacienda_N%C3%A1poles
Pablo Escobar,https://en.wikipedia.org/wiki/Pablo_Escobar
Isla Apipé,https://en.wikipedia.org/wiki/Isla_Apip%C3%A9
Paraná River,https://en.wikipedia.org/wiki/Paran%C3%A1_River
Lençóis Maranhenses National Park,https://en.wikipedia.org/wiki/Len%C3%A7%C3%B3is_Maranhenses_National_Park
Nazca Lines,https://en.wikipedia.org/wiki/Nazca_Lines
Peru,https://en.wikipedia.org/wiki/Peru
Abul-Abbas,https://en.wikipedia.org/wiki/Abul-Abbas
Charlemagne,https://en.wikipedia.org/wiki/Charlemagne
Harun al-Rashid,https://en.wikipedia.org/wiki/Harun_al-Rashid
Architecture terrible,https://en.wikipedia.org/wiki/Architecture_terrible
Jacques-François Blondel,https://en.wikipedia.org/wiki/Jacques-Fran%C3%A7ois_Blondel
Are There Men on the Moon?,https://en.wikipedia.org/wiki/Are_There_Men_on_the_Moon%3F
Winston Churchill,https://en.wikipedia.org/wiki/Winston_Churchill
"John Bentinck, 5th Duke of Portland","https://en.wikipedia.org/wiki/John_Bentinck,_5th_Duke_of_Portland"
Burned house horizon,https://en.wikipedia.org/wiki/Burned_house_horizon
the Balkans,https://en.wikipedia.org/wiki/Balkans
the Black Sea,https://en.wikipedia.org/wiki/Black_Sea
Cadaver Synod,https://en.wikipedia.org/wiki/Cadaver_Synod
Charles II of Spain,https://en.wikipedia.org/wiki/Charles_II_of_Spain
Confederados,https://en.wikipedia.org/wiki/Confederados
Cottage cheese boycott,https://en.wikipedia.org/wiki/Cottage_cheese_boycott
Count of St. Germain,https://en.wikipedia.org/wiki/Count_of_St._Germain
Tommy Wiseau,https://en.wikipedia.org/wiki/Tommy_Wiseau
theosophical figure,https://en.wikipedia.org/wiki/St._Germain_(Theosophy)
Crocker Land Expedition,https://en.wikipedia.org/wiki/Crocker_Land_Expedition
a businessman,https://en.wikipedia.org/wiki/George_Crocker_(businessman)
Czechoslovak Togo,https://en.wikipedia.org/wiki/Czechoslovak_Togo
its troops in Siberia,https://en.wikipedia.org/wiki/Czechoslovak_Legion
Dai Hong Dan incident,https://en.wikipedia.org/wiki/Dai_Hong_Dan_incident
United States,https://en.wikipedia.org/wiki/United_States
North Korea,https://en.wikipedia.org/wiki/North_Korea
pirates,https://en.wikipedia.org/wiki/Somali_pirates
Dancing plague of 1518,https://en.wikipedia.org/wiki/Dancing_plague_of_1518
Daughter of Emperor Xiaoming of Northern Wei,https://en.wikipedia.org/wiki/Daughter_of_Emperor_Xiaoming_of_Northern_Wei
Chinese history,https://en.wikipedia.org/wiki/Ancient_China
Wu Zetian,https://en.wikipedia.org/wiki/Wu_Zetian
Empress Dowager Hu,https://en.wikipedia.org/wiki/Empress_Dowager_Hu_(Northern_Wei)
another infant,https://en.wikipedia.org/wiki/Yuan_Zhao
Timothy Dexter,https://en.wikipedia.org/wiki/Timothy_Dexter
Đorđe Martinović incident,https://en.wikipedia.org/wiki/%C4%90or%C4%91e_Martinovi%C4%87_incident
Yugoslavia,https://en.wikipedia.org/wiki/Yugoslavia
Defenestrations of Prague,https://en.wikipedia.org/wiki/Defenestrations_of_Prague
Erfurt latrine disaster,https://en.wikipedia.org/wiki/Erfurt_latrine_disaster
Juan Pujol García,https://en.wikipedia.org/wiki/Juan_Pujol_Garc%C3%ADa
World War II,https://en.wikipedia.org/wiki/World_War_II
Glass delusion,https://en.wikipedia.org/wiki/Glass_delusion
Great Michigan Pizza Funeral,https://en.wikipedia.org/wiki/Great_Michigan_Pizza_Funeral
Great Molasses Flood,https://en.wikipedia.org/wiki/Great_Molasses_Flood
Boston,https://en.wikipedia.org/wiki/Boston
Great Moon Hoax,https://en.wikipedia.org/wiki/Great_Moon_Hoax
The Sun,https://en.wikipedia.org/wiki/The_Sun_(New_York)
unicorns,https://en.wikipedia.org/wiki/Unicorns
moon,https://en.wikipedia.org/wiki/Moon
Great Stink,https://en.wikipedia.org/wiki/Great_Stink
London,https://en.wikipedia.org/wiki/London
Violet Jessop,https://en.wikipedia.org/wiki/Violet_Jessop
Titanic,https://en.wikipedia.org/wiki/Titanic
Britannic,https://en.wikipedia.org/wiki/HMHS_Britannic
Kilroy Was Here,https://en.wikipedia.org/wiki/Kilroy_Was_Here
World War II,https://en.wikipedia.org/wiki/World_War_II
Kingdom of Sedang,https://en.wikipedia.org/wiki/Kingdom_of_Sedang
Kottabos,https://en.wikipedia.org/wiki/Kottabos
Bobby Leach,https://en.wikipedia.org/wiki/Bobby_Leach
London Beer Flood,https://en.wikipedia.org/wiki/London_Beer_Flood
Gregor MacGregor,https://en.wikipedia.org/wiki/Gregor_MacGregor
The Miracle of 1511,https://en.wikipedia.org/wiki/The_Miracle_of_1511
Brussels,https://en.wikipedia.org/wiki/Brussels
snowmen,https://en.wikipedia.org/wiki/Snowman
Mutiny on the Bounty,https://en.wikipedia.org/wiki/Mutiny_on_the_Bounty
North Hollywood shootout,https://en.wikipedia.org/wiki/North_Hollywood_shootout
Norwegian butter crisis,https://en.wikipedia.org/wiki/Norwegian_butter_crisis
Operation Condor,https://en.wikipedia.org/wiki/Operation_Condor
South America,https://en.wikipedia.org/wiki/South_America
Operation Red Dog,https://en.wikipedia.org/wiki/Operation_Red_Dog
filibuster,https://en.wikipedia.org/wiki/Filibuster_(military)
a small Caribbean nation,https://en.wikipedia.org/wiki/Dominica
Order of the Pug,https://en.wikipedia.org/wiki/Order_of_the_Pug
Bavaria,https://en.wikipedia.org/wiki/Bavaria
Emilio Palma,https://en.wikipedia.org/wiki/Emilio_Palma
Pepsi fruit juice flood,https://en.wikipedia.org/wiki/Pepsi_fruit_juice_flood
PepsiCo,https://en.wikipedia.org/wiki/PepsiCo
Russia,https://en.wikipedia.org/wiki/Russia
juices,https://en.wikipedia.org/wiki/Juices
George Psalmanazar,https://en.wikipedia.org/wiki/George_Psalmanazar
Pope Benedict IX,https://en.wikipedia.org/wiki/Pope_Benedict_IX
Puyi,https://en.wikipedia.org/wiki/Puyi
community theater,https://en.wikipedia.org/wiki/Community_theater
Roland the Farter,https://en.wikipedia.org/wiki/Roland_the_Farter
Mathias Rust,https://en.wikipedia.org/wiki/Mathias_Rust
West German,https://en.wikipedia.org/wiki/West_Germany
Sacred Band of Thebes,https://en.wikipedia.org/wiki/Sacred_Band_of_Thebes
Sino-Roman relations,https://en.wikipedia.org/wiki/Sino-Roman_relations
ancient Near East,https://en.wikipedia.org/wiki/Ancient_Near_East
Central Asia,https://en.wikipedia.org/wiki/Central_Asia
Shi Yousan,https://en.wikipedia.org/wiki/Shi_Yousan
Otto Skorzeny,https://en.wikipedia.org/wiki/Otto_Skorzeny
007,https://en.wikipedia.org/wiki/007
Gamal Nasser,https://en.wikipedia.org/wiki/Gamal_Nasser
Yasser Arafat,https://en.wikipedia.org/wiki/Yasser_Arafat
Juan Perón,https://en.wikipedia.org/wiki/Juan_Per%C3%B3n
Mossad,https://en.wikipedia.org/wiki/Mossad
Taiping Rebellion,https://en.wikipedia.org/wiki/Taiping_Rebellion
Jesus Christ,https://en.wikipedia.org/wiki/Jesus
Tank Man,https://en.wikipedia.org/wiki/Tank_Man
1989 Tiananmen Square protests,https://en.wikipedia.org/wiki/Tiananmen_Square_protests_of_1989
Tuskegee Syphilis Study,https://en.wikipedia.org/wiki/Tuskegee_Syphilis_Study
Uday Hussein,https://en.wikipedia.org/wiki/Uday_Hussein
Saddam Hussein,https://en.wikipedia.org/wiki/Saddam_Hussein
Far Cry,https://en.wikipedia.org/wiki/Far_Cry
James Bond,https://en.wikipedia.org/wiki/James_Bond
Latif Yahia,https://en.wikipedia.org/wiki/Latif_Yahia
Occupation of Iraq (2003–2011),https://en.wikipedia.org/wiki/Occupation_of_Iraq_(2003%E2%80%932011)
Weather Station Kurt,https://en.wikipedia.org/wiki/Weather_Station_Kurt
the Nazis,https://en.wikipedia.org/wiki/Nazi_Germany
William Walker (filibuster),https://en.wikipedia.org/wiki/William_Walker_(filibuster)
Baja California,https://en.wikipedia.org/wiki/Baja_California
Latin America,https://en.wikipedia.org/wiki/Latin_America
John Zegrus,https://en.wikipedia.org/wiki/John_Zegrus
United Arab Republic,https://en.wikipedia.org/wiki/United_Arab_Republic
−0,https://en.wikipedia.org/wiki/Signed_zero
computing,https://en.wikipedia.org/wiki/Computing
experimental science,https://en.wikipedia.org/wiki/Experiment
statistical mechanics,https://en.wikipedia.org/wiki/Statistical_mechanics
0.999...,https://en.wikipedia.org/wiki/0.999...
2 + 2 = 5,https://en.wikipedia.org/wiki/2_%2B_2_%3D_5
1984,https://en.wikipedia.org/wiki/Nineteen_Eighty-Four
616 (number),https://en.wikipedia.org/wiki/616_(number)
number of the beast,https://en.wikipedia.org/wiki/Number_of_the_beast
All horses are the same color,https://en.wikipedia.org/wiki/All_horses_are_the_same_color
mathematical induction,https://en.wikipedia.org/wiki/Mathematical_induction
Belphegor's prime,https://en.wikipedia.org/wiki/Belphegor%27s_prime
Bertrand's postulate,https://en.wikipedia.org/wiki/Bertrand%27s_postulate
Calculator spelling,https://en.wikipedia.org/wiki/Calculator_spelling
The Complexity of Songs,https://en.wikipedia.org/wiki/The_Complexity_of_Songs
computational complexity,https://en.wikipedia.org/wiki/Computational_complexity_theory
songs,https://en.wikipedia.org/wiki/Song
Donald Knuth,https://en.wikipedia.org/wiki/Donald_Knuth
Cox–Zucker machine,https://en.wikipedia.org/wiki/Cox%E2%80%93Zucker_machine
Erdős–Bacon number,https://en.wikipedia.org/wiki/Erd%C5%91s%E2%80%93Bacon_number
degrees of separation,https://en.wikipedia.org/wiki/Six_degrees_of_separation
Kevin Bacon,https://en.wikipedia.org/wiki/Kevin_Bacon
Paul Erdős,https://en.wikipedia.org/wiki/Paul_Erd%C5%91s
Extravagant number,https://en.wikipedia.org/wiki/Extravagant_number
frugal number,https://en.wikipedia.org/wiki/Frugal_number
Gabriel's horn,https://en.wikipedia.org/wiki/Gabriel%27s_horn
surface area,https://en.wikipedia.org/wiki/Surface_area
volume,https://en.wikipedia.org/wiki/Volume
"even if the horn was filled with paint, you could never paint its surface",https://en.wikipedia.org/wiki/Gabriel%27s_horn#Painter's_paradox
Graham's number,https://en.wikipedia.org/wiki/Graham%27s_number
observable universe,https://en.wikipedia.org/wiki/Observable_universe
decimal notation,https://en.wikipedia.org/wiki/Decimal_notation
scientific notation,https://en.wikipedia.org/wiki/Scientific_notation
Happy number,https://en.wikipedia.org/wiki/Happy_number
Hilbert's paradox of the Grand Hotel,https://en.wikipedia.org/wiki/Hilbert%27s_paradox_of_the_Grand_Hotel
Illegal number,https://en.wikipedia.org/wiki/Illegal_number
Illumination Problem,https://en.wikipedia.org/wiki/Illumination_problem
Indiana Pi Bill,https://en.wikipedia.org/wiki/Indiana_Pi_Bill
pi,https://en.wikipedia.org/wiki/Pi
Infinite monkey theorem,https://en.wikipedia.org/wiki/Infinite_monkey_theorem
almost surely,https://en.wikipedia.org/wiki/Almost_surely
Interesting number paradox,https://en.wikipedia.org/wiki/Interesting_number_paradox
Legendre's constant,https://en.wikipedia.org/wiki/Legendre%27s_constant
Look-and-say sequence,https://en.wikipedia.org/wiki/Look-and-say_sequence
Mathematical fallacy,https://en.wikipedia.org/wiki/Mathematical_fallacy
Mathematical joke,https://en.wikipedia.org/wiki/Mathematical_joke
Complex numbers,https://en.wikipedia.org/wiki/Complex_number
i,https://en.wikipedia.org/wiki/Imaginary_unit
real,https://en.wikipedia.org/wiki/Real_number
Minkowski's question-mark function,https://en.wikipedia.org/wiki/Minkowski%27s_question-mark_function
fractal properties,https://en.wikipedia.org/wiki/Fractal
Monty Hall problem,https://en.wikipedia.org/wiki/Monty_Hall_problem
counter-intuitive,https://en.wikipedia.org/wiki/Counter-intuitive
Let's Make a Deal,https://en.wikipedia.org/wiki/Let%27s_Make_a_Deal
Moving sofa problem,https://en.wikipedia.org/wiki/Moving_sofa_problem
Narcissistic number,https://en.wikipedia.org/wiki/Narcissistic_number
Nothing-up-my-sleeve number,https://en.wikipedia.org/wiki/Nothing-up-my-sleeve_number
Number of the beast,https://en.wikipedia.org/wiki/Number_of_the_beast
Numbers station,https://en.wikipedia.org/wiki/Numbers_station
The Lincolnshire Poacher,https://en.wikipedia.org/wiki/The_Lincolnshire_Poacher
Potato paradox,https://en.wikipedia.org/wiki/Potato_paradox
Ramanujan summation,https://en.wikipedia.org/wiki/Ramanujan_summation
negative fraction,https://en.wikipedia.org/wiki/1_%2B_2_%2B_3_%2B_4_%2B_%E2%8B%AF
Schizophrenic number,https://en.wikipedia.org/wiki/Schizophrenic_number
Sexy prime,https://en.wikipedia.org/wiki/Sexy_prime
Six nines in pi,https://en.wikipedia.org/wiki/Six_nines_in_pi
mathematical coincidence,https://en.wikipedia.org/wiki/Mathematical_coincidence
pi,https://en.wikipedia.org/wiki/Pi
Spaghetti sort,https://en.wikipedia.org/wiki/Spaghetti_sort
Taxicab number,https://en.wikipedia.org/wiki/Taxicab_number
Numberphile,https://en.wikipedia.org/wiki/Numberphile
Tetraphobia,https://en.wikipedia.org/wiki/Tetraphobia
Titanic prime,https://en.wikipedia.org/wiki/Titanic_prime
Tits group,https://en.wikipedia.org/wiki/Tits_group
Triskaidekaphobia,https://en.wikipedia.org/wiki/Triskaidekaphobia
Code of Hammurabi,https://en.wikipedia.org/wiki/Code_of_Hammurabi
touched,https://en.wikipedia.org/wiki/Apollo_13
Ulam spiral,https://en.wikipedia.org/wiki/Ulam_spiral
Umbral calculus,https://en.wikipedia.org/wiki/Umbral_calculus
Unexpected hanging paradox,https://en.wikipedia.org/wiki/Unexpected_hanging_paradox
Vampire number,https://en.wikipedia.org/wiki/Vampire_number
Will Rogers phenomenon,https://en.wikipedia.org/wiki/Will_Rogers_phenomenon
average,https://en.wikipedia.org/wiki/Average
paradox,https://en.wikipedia.org/wiki/Paradox
Zenzizenzizenzic,https://en.wikipedia.org/wiki/Zenzizenzizenzic
Zeroth,https://en.wikipedia.org/wiki/Zero-based_numbering
ordinal number,https://en.wikipedia.org/wiki/Ordinal_number_(linguistics)
Abolition of time zones,https://en.wikipedia.org/wiki/Abolition_of_time_zones
Ruth Belville,https://en.wikipedia.org/wiki/Ruth_Belville
Greenwich Mean Time,https://en.wikipedia.org/wiki/Greenwich_Mean_Time
Chrismukkah,https://en.wikipedia.org/wiki/Chrismukkah
The O.C.,https://en.wikipedia.org/wiki/The_O.C.
Festivus,https://en.wikipedia.org/wiki/Festivus
Costanza,https://en.wikipedia.org/wiki/George_Costanza
Seinfeld,https://en.wikipedia.org/wiki/Seinfeld
International Talk Like a Pirate Day,https://en.wikipedia.org/wiki/International_Talk_Like_a_Pirate_Day
Shiver my timbers,https://en.wikipedia.org/wiki/Shiver_my_timbers
September 19,https://en.wikipedia.org/wiki/September_19
January 0,https://en.wikipedia.org/wiki/January_0
February 30,https://en.wikipedia.org/wiki/February_30
May 35,https://en.wikipedia.org/wiki/May_35
Manhattanhenge,https://en.wikipedia.org/wiki/Manhattanhenge
Mole Day,https://en.wikipedia.org/wiki/Mole_Day
Avogadro constant,https://en.wikipedia.org/wiki/Avogadro_constant
Phantom time hypothesis,https://en.wikipedia.org/wiki/Phantom_time_hypothesis
Heribert Illig,https://en.wikipedia.org/wiki/Heribert_Illig
Pi Day,https://en.wikipedia.org/wiki/Pi_Day
π,https://en.wikipedia.org/wiki/Pi
Pocky & Pretz Day,https://en.wikipedia.org/wiki/Pocky_%26_Pretz_Day
11/11,https://en.wikipedia.org/wiki/November_11
Singles' Day,https://en.wikipedia.org/wiki/Singles%27_Day
11/11,https://en.wikipedia.org/wiki/November_11
Square Root Day,https://en.wikipedia.org/wiki/Square_Root_Day
square root,https://en.wikipedia.org/wiki/Square_root
Star Wars Day,https://en.wikipedia.org/wiki/Star_Wars_Day
May the 4th,https://en.wikipedia.org/wiki/May_4
Steak and Blowjob Day,https://en.wikipedia.org/wiki/Steak_and_Blowjob_Day
